PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st,TotalOutdoorSF
528228435,192500,120,RL,43.0,3182,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,2,PConc,4,3,4,16.0,0.0,1357.0,GasA,4,Y,SBrkr,0.0,0.0,0,2,1,3,7,Typ,1,Attchd,3,2.0,3,Y,0,5,2009,WD ,Normal,4,3,2928.0,1,2.0,subclass120,DR,Blmngtn_WESTWIND_DR,163
923250060,160000,20,RL,80.0,17400,Pave,No_Alley,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,2,CBlock,3,3,1,936.0,0.0,190.0,GasA,1,Y,SBrkr,1.0,0.0,0,3,1,2,5,Typ,1,Attchd,2,2.0,3,P,0,5,2006,WD ,Normal,29,29,2252.0,0,3.0,subclass20,DR,Mitchel_EMERALD_DR,336
535152230,156500,20,RL,70.0,8400,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,CBlock,3,3,1,189.0,661.0,628.0,GasA,3,Y,SBrkr,1.0,0.0,1,3,1,2,6,Typ,2,Attchd,2,2.0,3,Y,0,6,2009,WD ,Normal,52,52,2956.0,0,2.5,subclass20,AVE,NAmes_JENSEN_AVE,330
906340120,295493,20,RL,61.0,10226,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,2,PConc,5,3,3,0.0,0.0,1622.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,4,8,Typ,1,Attchd,2,3.0,3,Y,0,1,2009,WD ,Normal,1,1,3252.0,0,3.0,subclass20,DR,CollgCr_TABOR_DR,214
527107020,170000,60,RL,0.0,13041,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,PConc,4,3,1,0.0,0.0,781.0,GasA,3,Y,SBrkr,0.0,0.0,1,3,1,2,7,Typ,1,Attchd,3,2.0,3,Y,0,2,2006,WD ,Normal,11,11,2452.0,0,2.5,subclass60,AVE,Gilbert_EISENHOWER_AVE,84
528120120,275000,20,RL,90.0,11520,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,2,PConc,5,3,1,110.0,0.0,1588.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,4,7,Typ,1,Attchd,3,3.0,3,Y,0,6,2010,WD ,Normal,5,5,3396.0,0,2.0,subclass20,ST,NridgHt_BECKLEY_ST,266
909425130,193000,20,RL,90.0,13339,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,Stone,132.0,2,CBlock,3,3,1,65.0,875.0,621.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,1,Attchd,3,2.0,3,Y,0,5,2009,WD ,Normal,49,49,3122.0,0,3.0,subclass20,DR,Crawfor_GASKILL_DR,268
528181050,205000,120,RL,41.0,7132,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,2,PConc,4,3,2,24.0,0.0,1346.0,GasA,4,Y,SBrkr,0.0,0.0,0,2,1,3,6,Typ,1,Attchd,2,2.0,3,Y,0,4,2010,WD ,Normal,4,4,2740.0,0,2.0,subclass120,DR,NridgHt_ROXBORO_DR,169
527359160,174000,80,RL,64.0,8991,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,Gable,CompShg,Plywood,Plywood,Stone,130.0,2,CBlock,4,3,3,624.0,604.0,0.0,GasA,2,Y,SBrkr,0.0,1.0,0,3,1,3,5,Typ,1,Attchd,3,2.0,3,Y,0,2,2007,WD ,Normal,31,31,2552.0,0,2.5,subclass80,DR,NWAmes_MONROE_DR,443
907405140,208500,60,RL,65.0,8450,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,2,PConc,4,3,1,706.0,0.0,150.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,8,Typ,0,Attchd,2,2.0,3,Y,0,2,2008,WD ,Normal,5,5,2566.0,0,3.5,subclass60,AVE,CollgCr_MILLER_AVE,61
905226030,108000,30,RL,60.0,10200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,PConc,3,3,1,0.0,0.0,672.0,GasA,4,Y,SBrkr,0.0,0.0,0,2,1,2,4,Typ,0,Detchd,1,1.0,3,N,4,8,2008,WD ,Normal,68,11,1344.0,1,1.0,subclass30,AVE,Sawyer_SCOTT_AVE,168
904350045,95000,50,RL,65.0,6001,Pave,No_Alley,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,CBlock,2,3,1,368.0,0.0,232.0,GasA,4,N,SBrkr,0.0,0.0,0,3,1,2,5,Typ,0,Detchd,1,1.0,3,Y,3,3,2010,WD ,Normal,70,60,1519.0,1,1.0,subclass50,ST,SWISU_WOODLAND_ST,45
535454150,138000,50,RL,60.0,8064,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,315.0,0.0,453.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,2,5,Typ,0,Detchd,1,2.0,3,Y,2,9,2008,WD ,Normal,60,58,2088.0,1,2.0,subclass50,AVE,NAmes_DUFF_AVE,108
909452102,170000,20,RL,0.0,17871,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,1680.0,GasA,3,Y,SBrkr,0.0,0.0,0,4,1,3,7,Typ,0,Attchd,1,2.0,3,Y,0,6,2007,WD ,Normal,12,11,3360.0,1,2.0,subclass20,AVE,Crawfor_ASH_AVE,152
909250080,105000,70,RL,43.0,5707,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,0.0,0.0,583.0,GasA,3,Y,FuseF,0.0,0.0,1,3,1,2,6,Typ,1,Detchd,1,1.0,2,Y,0,3,2009,WD ,Normal,74,59,1825.0,1,1.5,subclass70,ST,SWISU_KNAPP_ST,425
902305090,87000,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,Gable,CompShg,AsbShng,Stucco,None,0.0,2,BrkTil,3,2,1,0.0,0.0,1095.0,GasW,1,N,SBrkr,1.0,0.0,0,4,2,2,8,Min2,0,2Types,1,3.0,2,N,0,5,2006,WD ,Normal,106,56,2869.0,1,3.0,subclass70,AVE,OldTown_CLARK_AVE,90
533212050,165000,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,4,3,1,390.0,0.0,210.0,GasA,4,Y,SBrkr,1.0,0.0,1,2,1,3,5,Typ,0,Detchd,2,2.0,3,Y,0,5,2008,WD ,Normal,3,3,1800.0,0,3.5,subclass160,RD,Somerst_STANGE_RD,166
902107030,139500,75,RM,60.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,0.0,0.0,728.0,GasA,3,Y,SBrkr,0.0,0.0,1,4,1,3,7,Typ,0,Detchd,1,1.0,2,N,0,6,2008,WD ,Normal,93,3,2184.0,1,1.5,subclass75,AVE,OldTown_CLARK_AVE,248
914476020,126000,90,RL,75.0,10125,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,CBlock,0,0,0,0.0,0.0,0.0,GasA,2,Y,SBrkr,0.0,0.0,0,4,2,3,8,Typ,0,Attchd,1,2.0,3,Y,0,8,2009,COD,Normal,32,32,1734.0,0,2.0,subclass90,ST,Mitchel_CRYSTAL_ST,0
905225080,225000,50,RL,81.0,15593,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,Gable,CompShg,BrkFace,AsbShng,None,0.0,2,CBlock,3,3,1,603.0,0.0,701.0,GasW,2,Y,SBrkr,0.0,0.0,0,3,1,2,7,Typ,1,Attchd,3,2.0,3,Y,0,7,2006,WD ,Normal,53,53,3591.0,0,2.0,subclass50,RD,ClearCr_ROSS_RD,135
527301245,226500,20,RL,63.0,12680,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102.0,2,CBlock,4,4,2,983.0,0.0,692.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,4,6,Typ,1,Attchd,2,2.0,3,Y,0,6,2008,WD ,Normal,20,20,3363.0,0,3.0,subclass20,DR,NWAmes_BUCHANAN_DR,189
527451550,111750,160,RM,21.0,1680,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,2,CBlock,3,3,1,350.0,0.0,280.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,6,Typ,0,Detchd,1,1.0,3,Y,0,12,2008,WD ,Normal,36,36,1932.0,0,2.5,subclass160,CT,BrDale_BRECKINRIDGE_CT,0
903476090,97500,190,RM,41.0,5852,Pave,No_Alley,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,Gable,CompShg,MetalSd,MetalSd,Stone,188.0,1,BrkTil,3,2,1,169.0,0.0,851.0,GasA,2,N,FuseF,0.0,0.0,1,6,1,2,9,Typ,0,No_Garage,0,0.0,0,N,0,5,2009,WD ,Normal,107,9,2884.0,1,2.5,subclass190,ST,OldTown_5TH_ST,290
902110090,143000,20,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,2,274.0,1073.0,0.0,GasA,3,Y,SBrkr,1.0,1.0,0,3,1,3,6,Typ,0,Detchd,1,2.0,3,Y,0,6,2010,WD ,Normal,53,53,2694.0,0,2.5,subclass20,ST,OldTown_9TH_ST,0
527132090,240000,120,RL,61.0,7380,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,PConc,4,3,4,341.0,0.0,1077.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,Attchd,3,2.0,3,Y,0,7,2009,WD ,Normal,11,11,2896.0,0,3.0,subclass120,RD,StoneBr_STONE_BROOKE_RD,211
527450220,113700,160,RM,21.0,2058,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,265.0,2,CBlock,3,3,1,0.0,0.0,672.0,GasA,4,Y,SBrkr,0.0,0.0,1,4,1,4,7,Typ,0,Detchd,1,1.0,3,Y,0,12,2007,WD ,Normal,34,34,1890.0,0,1.5,subclass160,PL,BrDale_TRUMAN_PL,28
909425085,263400,50,RL,70.0,12392,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,4,1,435.0,0.0,397.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,8,Typ,2,Attchd,3,2.0,3,Y,0,4,2008,WD ,Normal,58,8,2993.0,1,3.5,subclass50,DR,Crawfor_GASKILL_DR,96
910200060,145400,50,RM,50.0,7000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,PConc,3,3,1,374.0,0.0,487.0,GasA,4,Y,SBrkr,0.0,1.0,0,3,1,2,6,Typ,0,Detchd,3,2.0,3,Y,3,5,2006,WD ,Normal,80,56,2146.0,1,1.5,subclass50,AVE,IDOTRR_S_RUSSELL_AVE,228
527380240,306000,60,RL,0.0,14311,Pave,No_Alley,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,2,PConc,4,3,1,1023.0,0.0,213.0,GasA,4,Y,SBrkr,1.0,0.0,1,4,1,3,9,Typ,1,Attchd,2,3.0,3,Y,4,6,2008,WD ,Normal,12,12,3576.0,0,3.5,subclass60,DR,NWAmes_REAGAN_DR,590
528186030,274000,120,RL,62.0,12677,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,2,PConc,5,3,3,1218.0,0.0,300.0,GasA,4,Y,SBrkr,0.0,0.0,1,1,1,4,6,Typ,1,Attchd,2,2.0,3,Y,0,4,2008,WD ,Normal,5,4,3036.0,1,1.5,subclass120,DR,NridgHt_BURNHAM_DR,325
528106070,325000,20,RL,108.0,13173,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,2,PConc,5,3,1,1572.0,0.0,80.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,4,6,Typ,2,Attchd,3,2.0,3,Y,0,11,2009,WD ,Normal,3,2,3304.0,1,3.0,subclass20,DR,NridgHt_WESTON_DR,506
527163040,178000,60,RL,59.0,7837,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,799.0,GasA,3,Y,SBrkr,0.0,0.0,1,3,1,2,7,Typ,1,Attchd,2,2.0,3,Y,0,5,2009,WD ,Normal,16,15,2370.0,1,2.5,subclass60,AVE,Gilbert_BROOKDALE_AVE,40
534127140,162500,85,RL,0.0,8723,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,PConc,4,3,4,973.0,0.0,0.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,0,Attchd,1,2.0,3,Y,0,1,2007,WD ,Normal,38,38,2055.0,0,2.0,subclass85,DR,NWAmes_CLEVELAND_DR,160
535376010,103200,45,RL,55.0,5500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,CBlock,3,3,1,0.0,0.0,882.0,GasA,4,Y,SBrkr,0.0,0.0,0,1,1,2,4,Typ,0,No_Garage,0,0.0,0,Y,3,4,2007,WD ,Normal,51,51,1764.0,0,1.0,subclass45,ST,OldTown_16TH_ST,0
527359070,205000,60,RL,80.0,10480,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,2,CBlock,3,3,1,403.0,0.0,400.0,GasA,2,Y,SBrkr,0.0,0.0,1,4,1,2,8,Typ,1,Attchd,2,2.0,3,Y,0,9,2008,WD ,Normal,32,32,2767.0,0,2.5,subclass60,DR,NWAmes_MONROE_DR,69
902134060,96900,70,RM,42.0,7614,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,3,2,2,0.0,0.0,738.0,GasA,3,Y,FuseA,0.0,0.0,0,2,1,2,7,Typ,0,Detchd,1,1.0,3,N,0,3,2006,WD ,Normal,101,56,2114.0,1,1.0,subclass70,AVE,OldTown_KELLOGG_AVE,329
527404150,110000,20,RL,0.0,7340,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,3,3,1,322.0,0.0,536.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,2,4,Typ,0,Detchd,1,1.0,3,Y,0,6,2007,WD ,Normal,36,36,1716.0,0,1.0,subclass20,AVE,NAmes_NIXON_AVE,0
534475100,128000,20,RL,80.0,9920,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,2,CBlock,3,3,1,354.0,290.0,412.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,0,Attchd,2,1.0,3,Y,3,2,2010,WD ,Normal,56,56,2119.0,0,2.0,subclass20,AVE,NAmes_CURTISS_AVE,164
528363110,350000,20,RL,91.0,10437,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,3,PConc,4,3,3,1696.0,0.0,413.0,GasA,4,Y,SBrkr,1.0,0.0,1,2,1,3,7,Typ,1,Attchd,3,3.0,3,Y,0,8,2008,WD ,Normal,13,13,4222.0,0,3.5,subclass20,RD,NoRidge_ASPEN_RD,282
916460020,178000,20,RL,0.0,7777,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,2,PConc,5,3,1,0.0,0.0,1491.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,2,7,Typ,1,Attchd,3,2.0,3,Y,0,11,2007,WD ,Normal,11,11,2982.0,0,2.0,subclass20,DR,Timber_WHITE_OAK_DR,35
528142140,316000,60,RL,85.0,10574,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,126.0,2,PConc,5,3,1,856.0,0.0,292.0,GasA,4,Y,SBrkr,1.0,0.0,1,4,1,4,9,Typ,1,BuiltIn,3,3.0,3,Y,0,7,2008,WD ,Normal,4,4,3480.0,0,3.5,subclass60,RD,NridgHt_HARRISON_RD,366
906392070,194500,20,RL,64.0,7314,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,2,PConc,4,3,4,724.0,0.0,508.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,2,2009,WD ,Normal,2,2,2464.0,0,3.0,subclass20,ST,CollgCr_DURANT_ST,132
904101110,173000,20,RL,100.0,15263,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,2,CBlock,4,3,1,766.0,0.0,656.0,GasA,3,Y,SBrkr,0.0,0.0,0,3,1,2,8,Typ,2,Attchd,1,1.0,3,Y,0,5,2010,WD ,Normal,51,51,3097.0,0,2.0,subclass20,AVE,ClearCr_HYLAND_AVE,132
907412070,210000,20,RL,65.0,8450,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,2,PConc,4,3,2,946.0,0.0,490.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,8,Typ,0,Attchd,1,2.0,3,Y,0,4,2008,WD ,Normal,4,4,2872.0,0,3.0,subclass20,ST,CollgCr_WALLER_ST,237
903201080,205000,50,RL,55.0,7264,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,3,1,0.0,0.0,952.0,GasW,3,N,SBrkr,0.0,0.0,1,3,1,4,5,Typ,0,Detchd,1,2.0,3,Y,0,10,2009,WD ,Normal,84,2,2500.0,1,2.5,subclass50,DR,BrkSide_ORCHARD_DR,218
534401120,163500,20,RL,80.0,8800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,2,CBlock,3,3,1,654.0,0.0,520.0,GasA,4,Y,SBrkr,0.0,1.0,0,3,1,2,6,Typ,1,Attchd,2,2.0,3,Y,3,10,2007,CWD,Normal,41,41,2374.0,0,2.5,subclass20,DR,NAmes_COOLIDGE_DR,0
902207140,105900,30,RM,60.0,8520,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,BrkTil,3,3,1,0.0,0.0,624.0,GasA,3,Y,SBrkr,0.0,0.0,0,2,1,2,5,Typ,0,Detchd,1,2.0,3,Y,0,5,2010,WD ,Normal,82,7,1344.0,1,1.0,subclass30,AVE,OldTown_MAXWELL_AVE,106
908127040,94750,20,RL,73.0,10921,Pave,No_Alley,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,2,CBlock,3,3,1,520.0,0.0,440.0,GasA,2,Y,FuseF,1.0,0.0,0,3,1,2,6,Typ,0,Attchd,3,1.0,3,P,0,5,2007,WD ,Normal,42,42,1920.0,0,2.0,subclass20,DR,Edwards_DOTSON_DR,120
531376070,170000,20,RL,81.0,9260,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,2,0.0,0.0,1162.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,6,Typ,0,Attchd,3,2.0,3,Y,0,3,2008,WD ,Normal,1,1,2324.0,0,2.0,subclass20,AVE,SawyerW_CALIFORNIA_AVE,32
903456090,84500,190,RM,60.0,6780,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,CBlock,3,3,4,490.0,0.0,30.0,GasA,3,N,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,No_Garage,0,0.0,0,N,0,6,2006,WD ,Normal,71,24,1274.0,1,2.0,subclass190,DR,IDOTRR_N_RIVERSIDE_DR,53
527301170,215000,60,RL,46.0,20544,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,3,CBlock,4,3,1,0.0,0.0,791.0,GasA,3,Y,SBrkr,0.0,0.0,1,3,1,2,7,Typ,1,Attchd,3,2.0,3,Y,3,11,2008,WD ,Normal,22,17,2884.0,1,2.5,subclass60,DR,NWAmes_BUCHANAN_DR,427
528240130,185088,60,RL,63.0,8577,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,847.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,7,Typ,1,BuiltIn,3,2.0,3,Y,0,4,2010,WD ,Normal,6,6,2580.0,0,2.5,subclass60,AVE,Gilbert_BRICKMAN_AVE,192
528275070,236000,60,RL,0.0,8795,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,300.0,0.0,652.0,GasA,4,Y,SBrkr,0.0,0.0,1,4,1,3,8,Typ,1,BuiltIn,3,2.0,3,Y,0,4,2009,WD ,Normal,9,9,3208.0,0,2.5,subclass60,DR,Gilbert_WESTLAWN_DR,278
904302010,108500,190,RL,59.0,4484,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,2,CBlock,3,3,1,485.0,0.0,187.0,GasA,2,N,SBrkr,1.0,0.0,0,2,1,2,4,Typ,0,Detchd,1,1.0,3,Y,3,7,2007,WD ,Normal,65,28,1954.0,1,2.0,subclass190,ST,SWISU_OAKLAND_ST,88
902306120,129400,70,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,2,3,1,0.0,0.0,572.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,7,Typ,0,No_Garage,0,0.0,0,N,0,2,2008,WD ,Normal,103,3,2112.0,1,1.5,subclass70,AVE,OldTown_CLARK_AVE,317
