PID,SalePrice,GrLivArea,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st
534427140,150750,1327,RL,75.0,7388,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,405.0,Unf,0.0,658.0,1063.0,GasA,Gd,Y,SBrkr,1327,0,1.0,0.0,1,0,3,1,Gd,7,Typ,0,No_Fireplace,Detchd,1974.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,7,2007,WD ,Normal,48,5,2390.0,1,0,2.0,subclass20,AVE,NAmes_ROOSEVELT_AVE
531379050,220000,2122,RL,43.0,11492,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132.0,Gd,TA,PConc,Gd,TA,No,GLQ,637.0,Unf,0.0,276.0,913.0,GasA,Ex,Y,SBrkr,913,1209,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1997.0,RFn,2.0,559.0,TA,TA,Y,0,74,0,0,No_Pool,No_Fence,4,2009,WD ,Normal,13,12,3035.0,1,74,3.5,subclass60,CIR,SawyerW_NEVADA_CIR
906424010,225000,1511,RL,0.0,11454,Pave,No_Alley,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,0.0,631.0,1401.0,GasA,Ex,Y,SBrkr,1511,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1995.0,Fin,3.0,811.0,TA,TA,Y,168,42,0,0,No_Pool,No_Fence,2,2008,WD ,Normal,13,13,2912.0,0,42,3.0,subclass80,CIR,SawyerW_NEW_HAMPSHIRE_CIR
528222090,173500,1258,RL,64.0,7697,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,8,2007,New,Partial,0,0,2504.0,0,0,2.0,subclass20,DR,Gilbert_WELBECK_DR
527402090,139000,1109,RL,70.0,10500,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82.0,TA,TA,CBlock,TA,TA,Av,ALQ,349.0,Unf,0.0,23.0,372.0,GasA,TA,Y,SBrkr,576,533,0.0,1.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,BuiltIn,1971.0,Unf,1.0,288.0,TA,TA,Y,35,0,0,0,No_Pool,GdWo,12,2007,WD ,Normal,36,2,1481.0,1,0,1.5,subclass80,ST,NAmes_JEFFERSON_ST
528172080,284000,1575,RL,92.0,10845,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,0.0,454.0,1603.0,GasA,Ex,Y,SBrkr,1575,0,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,732.0,TA,TA,Y,216,28,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,5,4,3178.0,1,28,3.0,subclass20,DR,NridgHt_ROXBORO_DR
902204120,139000,1566,RM,50.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816,750,0.0,0.0,1,1,5,1,Gd,7,Typ,0,No_Fireplace,Detchd,1976.0,Unf,2.0,450.0,TA,TA,Y,24,0,296,0,No_Pool,MnPrv,8,2006,WD ,Normal,82,56,2382.0,1,296,1.5,subclass50,AVE,OldTown_CARROLL_AVE
535382020,160000,2414,RL,60.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,664.0,Unf,0.0,290.0,954.0,GasA,TA,N,FuseA,1766,648,0.0,0.0,2,0,3,2,TA,10,Mod,1,Gd,Attchd,1970.0,Unf,2.0,520.0,TA,Fa,N,142,0,0,0,No_Pool,No_Fence,5,2006,ConLD,Normal,106,36,3368.0,1,0,2.0,subclass190,AVE,OldTown_DOUGLAS_AVE
905105040,115000,897,RL,86.0,8665,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,CBlock,TA,TA,Mn,Rec,168.0,BLQ,288.0,420.0,876.0,GasA,TA,Y,SBrkr,897,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1968.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,1,2007,WD ,Normal,39,39,1773.0,0,0,1.0,subclass20,AVE,Sawyer_ARIZONA_AVE
534426040,145500,1053,RL,72.0,10007,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,1053.0,GasA,Ex,Y,SBrkr,1053,0,1.0,0.0,1,1,3,1,Gd,5,Typ,0,No_Fireplace,Attchd,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,8,2008,WD ,Normal,49,2,2106.0,1,0,2.5,subclass20,AVE,NAmes_ROOSEVELT_AVE
907192130,221000,1494,RL,88.0,12803,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,922.0,Unf,0.0,572.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2002.0,RFn,2.0,530.0,TA,TA,Y,192,36,0,0,No_Pool,No_Fence,9,2008,WD ,Normal,6,6,2988.0,0,36,3.0,subclass20,BLVD,CollgCr_CLEMENS_BLVD
534430050,129800,816,RL,60.0,8550,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,0.0,242.0,816.0,GasA,Ex,Y,SBrkr,816,0,1.0,0.0,1,0,2,1,TA,4,Typ,1,Fa,Attchd,1949.0,Unf,1.0,240.0,TA,TA,Y,228,0,40,0,No_Pool,MnPrv,7,2006,WD ,Normal,72,56,1632.0,1,40,2.0,subclass30,DR,NAmes_MURRAY_DR
528240080,230500,1936,RL,106.0,11194,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,Y,SBrkr,1454,482,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,504.0,TA,TA,Y,188,124,0,0,No_Pool,No_Fence,11,2006,WD ,Normal,6,6,3342.0,0,124,2.5,subclass60,DR,Gilbert_WESTLAWN_DR
907227100,117000,875,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,385.0,Unf,0.0,0.0,385.0,GasA,Gd,Y,SBrkr,875,0,0.0,0.0,1,0,3,1,Gd,5,Typ,0,No_Fireplace,Detchd,1975.0,Unf,2.0,728.0,TA,TA,Y,352,0,0,0,No_Pool,No_Fence,10,2007,WD ,Normal,35,1,1260.0,1,0,1.0,subclass20,AVE,CollgCr_ROCKWELL_AVE
527106050,165000,1470,RL,65.0,8139,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,Gd,Y,SBrkr,680,790,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA,Y,192,49,0,0,No_Pool,No_Fence,10,2008,WD ,Normal,13,12,2150.0,1,49,2.5,subclass60,AVE,Gilbert_EISENHOWER_AVE
907201160,157500,1388,RL,50.0,8340,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,TA,Y,SBrkr,686,702,0.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1977.0,Unf,1.0,317.0,TA,TA,Y,406,36,0,0,No_Pool,No_Fence,12,2006,WD ,Normal,29,29,2063.0,0,36,1.5,subclass60,DR,CollgCr_EMERSON_DR
527258010,394432,1856,RL,88.0,11394,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1445.0,Unf,0.0,411.0,1856.0,GasA,Ex,Y,SBrkr,1856,0,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3.0,834.0,TA,TA,Y,113,0,0,0,No_Pool,No_Fence,6,2010,New,Partial,0,0,3712.0,0,0,2.5,subclass20,CIR,StoneBr_KINYON_CIR
526351030,176500,1414,RL,87.0,11029,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528.0,BLQ,411.0,245.0,1184.0,GasA,Ex,Y,SBrkr,1414,0,1.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2.0,601.0,TA,TA,Y,0,51,0,190,No_Pool,No_Fence,5,2008,WD ,Normal,50,6,2598.0,1,241,2.0,subclass20,DR,NAmes_RIVER_OAK_DR
908188140,137500,1709,RM,24.0,2522,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,No_Fireplace,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,No_Pool,No_Fence,4,2006,WD ,Normal,2,2,2679.0,0,40,2.0,subclass160,DR,Edwards_MARIGOLD_DR
528142130,284000,1629,RL,85.0,10655,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124.0,No_Bsmt,479.0,1603.0,3206.0,GasA,Ex,Y,SBrkr,1629,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,3.0,880.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,10,2009,WD ,Normal,6,5,4835.0,1,0,3.0,subclass20,RD,NridgHt_HARRISON_RD
527404120,126000,882,RL,70.0,8400,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,804.0,Rec,78.0,0.0,882.0,GasA,TA,Y,SBrkr,882,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Attchd,1970.0,Fin,2.0,525.0,TA,TA,Y,240,0,0,0,No_Pool,MnPrv,4,2010,WD ,Normal,40,40,1764.0,0,0,2.0,subclass20,AVE,NAmes_GARNER_AVE
903234160,102000,986,RM,60.0,6180,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,TA,N,SBrkr,986,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0,128,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,81,57,1946.0,1,128,1.0,subclass30,ST,BrkSide_10TH_ST
535103050,201800,1820,RL,0.0,13700,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,TA,TA,Gd,ALQ,454.0,Unf,0.0,410.0,864.0,GasA,TA,Y,SBrkr,902,918,0.0,0.0,1,2,4,1,Gd,8,Typ,2,Gd,Attchd,1965.0,Unf,2.0,492.0,TA,TA,Y,60,84,0,273,No_Pool,GdPrv,5,2008,WD ,Normal,43,20,2684.0,1,357,2.0,subclass60,DR,NAmes_NORTHWOOD_DR
534479240,137000,1728,RL,79.0,9462,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Gd,Y,FuseA,1024,704,0.0,0.0,1,1,3,1,TA,7,Min1,1,Gd,Attchd,1949.0,Unf,1.0,234.0,TA,TA,Y,245,60,0,0,No_Pool,MnPrv,7,2006,WD ,Normal,57,33,2432.0,1,60,1.5,subclass60,AVE,NAmes_HARDING_AVE
535177100,162000,1336,RL,0.0,9610,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,0.0,918.0,1121.0,GasA,Ex,Y,FuseA,1336,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1958.0,RFn,2.0,488.0,TA,TA,Y,80,0,0,0,No_Pool,No_Fence,12,2006,WD ,Normal,48,48,2457.0,0,0,1.5,subclass20,AVE,NAmes_DUFF_AVE
906203120,271900,2196,RL,90.0,14684,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485.0,BLQ,177.0,1496.0,2158.0,GasA,Gd,Y,SBrkr,2196,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3.0,701.0,TA,TA,Y,84,70,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,19,18,4354.0,1,70,2.0,subclass20,CIR,SawyerW_IDAHO_CIR
907412070,210000,1436,RL,65.0,8450,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,946.0,Unf,0.0,490.0,1436.0,GasA,Ex,Y,SBrkr,1436,0,1.0,0.0,2,0,3,1,Gd,8,Typ,0,No_Fireplace,Attchd,2004.0,Unf,2.0,484.0,TA,TA,Y,139,98,0,0,No_Pool,No_Fence,4,2008,WD ,Normal,4,4,2872.0,0,98,3.0,subclass20,ST,CollgCr_WALLER_ST
527182020,130000,1204,RL,30.0,3701,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0.0,0.0,2,0,2,1,TA,5,Typ,0,No_Fireplace,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,No_Pool,No_Fence,8,2006,WD ,Normal,19,19,2395.0,0,70,2.0,subclass120,BLVD,StoneBr_FLETCHER_BLVD
528110070,395000,1973,RL,110.0,14226,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973,0,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,No_Pool,No_Fence,7,2007,New,Partial,1,1,3908.0,0,45,2.0,subclass20,ST,NridgHt_STOCKBURY_ST
535455060,112500,984,RL,64.0,6390,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1.5Unf,6,7,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,Y,FuseA,984,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,No_Fireplace,Detchd,1954.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,No_Pool,GdWo,6,2008,WD ,Normal,54,54,1920.0,0,0,2.0,subclass45,AVE,NAmes_STAFFORD_AVE
908103280,135000,1127,RL,65.0,6500,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,Ex,No,BLQ,1033.0,Unf,0.0,94.0,1127.0,GasA,TA,Y,SBrkr,1127,0,0.0,1.0,1,1,3,1,TA,6,Typ,1,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0,0,138,0,No_Pool,No_Fence,5,2008,WD ,Normal,32,32,2254.0,0,138,2.0,subclass20,RD,Edwards_APLIN_RD
902201140,147000,1122,RM,100.0,12000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,608.0,172.0,924.0,GasA,Ex,Y,SBrkr,1122,0,1.0,0.0,1,0,2,1,Gd,6,Typ,0,No_Fireplace,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0,36,0,0,No_Pool,GdWo,5,2008,WD ,Normal,60,3,2046.0,1,36,2.0,subclass20,AVE,OldTown_CARROLL_AVE
528458070,215200,1547,FV,72.0,8640,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Ex,Y,SBrkr,764,783,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2009.0,Unf,2.0,614.0,TA,TA,Y,169,45,0,0,No_Pool,No_Fence,6,2010,Con,Normal,1,1,2303.0,0,45,2.5,subclass60,RD,Somerst_ASPEN_RD
535456070,150000,1588,RL,60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1955,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,370.0,Unf,0.0,398.0,768.0,GasA,Gd,Y,SBrkr,1024,564,0.0,0.0,1,1,3,1,TA,6,Typ,0,No_Fireplace,Detchd,1955.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,3,2008,WD ,Normal,53,41,2356.0,1,0,1.5,subclass50,AVE,NAmes_STAFFORD_AVE
528439080,249000,1506,RL,70.0,8251,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,1506,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,672.0,TA,TA,Y,192,35,0,0,No_Pool,No_Fence,4,2007,WD ,Normal,2,1,3000.0,1,35,3.0,subclass20,ST,Somerst_YORKSHIRE_ST
534250410,185000,1876,RL,76.0,9120,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,GasA,TA,Y,SBrkr,943,933,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,2.0,540.0,Gd,TA,Y,0,69,0,0,No_Pool,No_Fence,7,2008,WD ,Normal,34,34,2777.0,0,69,2.5,subclass60,AVE,NWAmes_VAN_BUREN_AVE
902305090,87000,1774,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,N,SBrkr,1095,679,1.0,0.0,2,0,4,2,TA,8,Min2,0,No_Fireplace,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0,0,90,0,No_Pool,No_Fence,5,2006,WD ,Normal,106,56,2869.0,1,90,3.0,subclass70,AVE,OldTown_CLARK_AVE
534428020,141000,1100,RL,0.0,12493,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,419.0,Rec,306.0,375.0,1100.0,GasA,TA,Y,SBrkr,1100,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1960.0,RFn,1.0,312.0,TA,TA,Y,355,0,0,0,No_Pool,GdWo,4,2008,WD ,Normal,48,48,2200.0,0,0,2.0,subclass20,DR,NAmes_HUNZIKER_DR
905402110,146000,1350,RL,75.0,9375,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967.0,GasA,Ex,Y,SBrkr,1350,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1954.0,RFn,2.0,504.0,TA,TA,Y,237,0,0,0,No_Pool,No_Fence,6,2006,WD ,Normal,52,52,2317.0,0,0,1.5,subclass20,ST,Edwards_WOODLAND_ST
533212060,152000,1236,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,376.0,Unf,0.0,224.0,600.0,GasA,Ex,Y,SBrkr,600,636,1.0,0.0,2,1,2,1,Gd,4,Typ,0,No_Fireplace,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,No_Pool,No_Fence,5,2010,WD ,Normal,5,5,1836.0,0,166,3.5,subclass160,RD,Somerst_STANGE_RD
534129080,197900,1724,RL,0.0,17871,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724,0,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,42,33,3404.0,1,0,2.5,subclass80,CT,NWAmes_PIERCE_CT
